customer_id,age,employment_type,monthly_income,city,city_tier,bureau_score,has_pl,pl_ticket_size,pl_tenure_months,pl_vintage_months,repayment_score,dpd_last_12m,foir_percent,digital_engagement_score,app_logins_90d,hl_calculator_used,hl_propensity_score,took_hl,hl_ticket_size,hl_tenure_months,hl_vintage_months,segment,model_propensity_score,propensity_decile
CUST004260,32,Salaried,70664,Jaipur,Tier 2,697,True,199748,48,38,27,1,5.89,89,14,False,58.13,False,0,0,0,High Potential,19.678236,5
CUST004262,29,Salaried,36232,Nashik,Tier 3,698,True,140324,12,9,57,1,32.27,100,14,True,45.57,False,0,0,0,Medium Potential,15.779554,4
CUST004263,44,Salaried,89470,Delhi,Tier 1,708,True,309516,24,41,44,3,14.41,91,12,False,81.82,False,0,0,0,Ready for Home,22.311163,6
CUST004264,41,Salaried,70892,Mumbai,Tier 1,754,True,271151,24,42,59,1,15.94,73,19,False,83.14,False,0,0,0,Ready for Home,19.087868,5
CUST004265,38,Salaried,51081,Jaipur,Tier 2,681,True,121411,18,16,46,2,13.2,77,11,True,87.17,False,0,0,0,Ready for Home,19.026047,5
CUST004266,29,Self-Employed,88126,Mumbai,Tier 1,658,True,374249,48,44,23,1,8.85,94,14,False,70.28,False,0,0,0,Ready for Home,20.25798,5
CUST004268,41,Self-Employed,75725,Delhi,Tier 1,750,True,356949,36,41,70,0,13.09,50,11,False,87.66,False,0,0,0,Ready for Home,32.23981,8
CUST004269,23,Salaried,54827,Lucknow,Tier 2,641,True,126815,18,37,17,0,12.85,77,16,False,25.69,False,0,0,0,Low Intent,9.33913,2
CUST004271,33,Salaried,56330,Bangalore,Tier 1,850,True,101951,24,34,85,0,7.54,95,13,False,96.3,False,0,0,0,Ready for Home,34.0212,8
CUST004272,40,Salaried,98244,Pune,Tier 1,714,True,218200,36,41,38,1,6.17,57,12,True,100.0,True,1972230,300,17,Ready for Home,69.891014,10
CUST004273,34,Salaried,98895,Bhopal,Tier 3,787,True,168596,24,26,82,0,7.1,68,6,False,98.61,False,0,0,0,Ready for Home,22.72403,6
CUST004274,25,Self-Employed,56253,Bhopal,Tier 3,628,True,250856,48,15,12,0,9.29,100,13,False,45.17,False,0,0,0,Medium Potential,6.753046,1
CUST004276,35,Self-Employed,78980,Coimbatore,Tier 2,710,True,314837,18,35,19,3,22.15,59,5,False,55.78,False,0,0,0,High Potential,18.07965,5
CUST004283,48,Self-Employed,84256,Pune,Tier 1,745,True,256181,12,12,62,1,25.34,40,2,False,66.33,False,0,0,0,High Potential,25.731474,7
CUST004284,37,Self-Employed,74238,Indore,Tier 2,708,True,275109,24,6,46,1,15.44,80,15,False,80.31,False,0,0,0,Ready for Home,8.455084,1
CUST004285,48,Salaried,88697,Lucknow,Tier 2,722,True,336091,18,39,55,3,21.05,71,17,False,70.73,False,0,0,0,Ready for Home,18.471554,5
CUST004288,31,Salaried,67011,Nashik,Tier 3,731,True,267722,12,20,48,1,33.29,92,14,False,47.41,False,0,0,0,Medium Potential,19.556572,5
CUST004291,30,Self-Employed,45327,Jaipur,Tier 2,741,True,167710,60,12,47,3,6.17,72,15,True,97.26,False,0,0,0,Ready for Home,13.907999,3
CUST004292,35,Salaried,48741,Rajkot,Tier 3,722,True,239346,24,34,44,0,20.46,100,13,False,39.62,False,0,0,0,Medium Potential,14.181921,3
CUST004293,25,Self-Employed,31369,Chandigarh,Tier 3,728,True,111899,12,45,49,3,29.73,100,13,False,28.49,False,0,0,0,Low Intent,26.227968,7
CUST004294,39,Self-Employed,81716,Hyderabad,Tier 1,697,True,132760,36,34,40,1,4.51,63,5,False,84.58,False,0,0,0,Ready for Home,27.013645,7
CUST004295,25,Self-Employed,76592,Pune,Tier 1,678,True,107690,60,11,15,0,2.34,61,11,False,73.17,True,4255394,300,23,Ready for Home,43.844707,9
CUST004296,51,Salaried,79672,Hyderabad,Tier 1,800,True,311668,60,30,85,0,6.52,54,10,False,82.93,False,0,0,0,Ready for Home,10.652555,2
CUST004297,28,Salaried,80132,Indore,Tier 2,704,True,331180,24,39,50,0,17.22,100,10,False,75.65,False,0,0,0,Ready for Home,12.812008,3
CUST004299,46,Self-Employed,104592,Indore,Tier 2,672,True,209485,36,35,32,1,5.56,37,1,False,51.93,False,0,0,0,High Potential,39.549004,9
CUST004300,39,Self-Employed,103444,Kochi,Tier 2,801,True,192813,18,29,86,0,10.36,77,17,True,100.0,True,2554880,240,23,Ready for Home,53.065098,10
CUST004302,37,Salaried,101223,Lucknow,Tier 2,774,True,130998,12,27,62,2,10.78,82,13,False,80.25,False,0,0,0,Ready for Home,44.467796,9
CUST004303,39,Salaried,48010,Nagpur,Tier 2,729,True,138662,18,43,37,4,16.05,100,22,False,63.48,False,0,0,0,High Potential,35.114277,8
CUST004304,37,Salaried,63645,Rajkot,Tier 3,714,True,249980,24,46,56,1,16.37,72,11,False,64.67,False,0,0,0,High Potential,16.210308,4
CUST004306,45,Salaried,61423,Bangalore,Tier 1,771,True,167614,12,9,52,5,22.74,85,19,False,59.36,True,2995722,180,13,High Potential,60.654236,10
CUST004307,32,Self-Employed,40003,Nagpur,Tier 2,716,True,116573,12,36,44,0,24.28,61,7,True,74.03,True,1761333,240,4,Ready for Home,29.432306,7
CUST004309,36,Salaried,54069,Lucknow,Tier 2,712,True,222359,36,11,40,2,11.42,82,9,False,72.04,False,0,0,0,Ready for Home,15.09293,4
CUST004310,32,Salaried,83038,Jaipur,Tier 2,717,True,367566,36,12,16,2,12.3,89,19,False,90.42,False,0,0,0,Ready for Home,31.098133,8
CUST004311,50,Salaried,83137,Chennai,Tier 1,733,True,270035,48,27,55,5,6.77,65,8,False,76.22,False,0,0,0,Ready for Home,27.783897,7
CUST004314,40,Salaried,75562,Lucknow,Tier 2,742,True,342257,60,41,79,1,7.55,84,21,False,93.23,False,0,0,0,Ready for Home,29.507706,7
CUST004316,27,Salaried,41339,Mysore,Tier 3,644,True,185629,48,29,19,1,9.36,90,17,False,23.64,False,0,0,0,Low Intent,7.532019,1
CUST004318,44,Salaried,85297,Guwahati,Tier 3,753,True,383337,60,38,54,0,7.49,69,5,False,69.92,False,0,0,0,High Potential,14.601867,3
CUST004320,27,Salaried,55167,Indore,Tier 2,720,True,181734,60,43,38,0,5.49,71,15,False,53.61,False,0,0,0,High Potential,21.519487,6
CUST004321,35,Salaried,75345,Mumbai,Tier 1,782,True,126487,36,16,79,0,4.66,100,25,False,100.0,True,2000944,240,13,Ready for Home,45.867176,9
CUST004322,29,Salaried,72799,Jaipur,Tier 2,709,True,119045,12,27,38,0,13.63,86,10,True,66.76,False,0,0,0,High Potential,19.18964,5
CUST004323,41,Self-Employed,84864,Nagpur,Tier 2,705,True,420080,12,15,38,0,41.25,69,8,False,76.71,False,0,0,0,Ready for Home,26.358685,7
CUST004324,29,Salaried,25000,Indore,Tier 2,723,True,124131,18,15,57,2,27.58,59,13,False,38.52,False,0,0,0,Medium Potential,11.51179,2
CUST004326,23,Salaried,25000,Hyderabad,Tier 1,715,True,101746,12,33,41,0,33.92,82,18,False,33.29,False,0,0,0,Medium Potential,4.665052,1
CUST004328,30,Salaried,30701,Kochi,Tier 2,705,True,133502,12,45,38,0,36.24,81,19,False,40.19,False,0,0,0,Medium Potential,4.3923626,1
CUST004330,33,Self-Employed,83913,Delhi,Tier 1,745,True,127973,48,28,63,0,3.18,94,15,False,73.45,False,0,0,0,Ready for Home,34.72704,8
CUST004331,32,Self-Employed,68556,Kochi,Tier 2,664,True,282724,18,31,33,3,22.91,63,9,False,62.43,False,0,0,0,High Potential,17.082613,4
CUST004332,28,Self-Employed,25000,Chennai,Tier 1,715,True,109017,36,38,26,0,12.11,100,16,False,70.89,False,0,0,0,Ready for Home,8.778191,2
CUST004333,45,Salaried,64168,Nashik,Tier 3,701,True,122847,36,7,47,0,5.32,90,13,False,53.94,False,0,0,0,High Potential,3.3365633,1
CUST004334,23,Self-Employed,25000,Guwahati,Tier 3,637,True,100851,60,22,26,1,6.72,100,16,False,11.7,False,0,0,0,Low Intent,3.378608,1
CUST004336,38,Self-Employed,113626,Bangalore,Tier 1,688,True,184244,18,15,36,0,9.01,92,15,False,80.71,False,0,0,0,Ready for Home,30.231567,8
CUST004337,23,Self-Employed,56346,Hyderabad,Tier 1,637,True,128751,18,41,22,0,12.69,100,12,False,71.23,False,0,0,0,Ready for Home,5.3194847,1
CUST004339,38,Self-Employed,81309,Hyderabad,Tier 1,687,True,385643,12,11,50,1,39.52,74,13,False,72.02,True,1117601,120,16,Ready for Home,42.686596,9
CUST004340,23,Self-Employed,88297,Bangalore,Tier 1,683,True,126441,12,25,42,2,11.93,100,13,False,72.94,True,4038618,240,22,Ready for Home,13.418506,3
CUST004341,23,Self-Employed,32858,Coimbatore,Tier 2,644,True,120745,36,17,27,3,10.21,100,12,False,47.5,False,0,0,0,Medium Potential,7.529244,1
CUST004342,23,Self-Employed,44086,Coimbatore,Tier 2,721,True,182748,24,20,40,1,17.27,83,17,False,17.89,False,0,0,0,Low Intent,8.9289055,2
CUST004343,35,Salaried,59216,Mysore,Tier 3,783,True,282886,24,37,82,0,19.9,59,4,False,73.5,False,0,0,0,Ready for Home,17.292414,4
CUST004344,27,Self-Employed,47321,Indore,Tier 2,632,True,134688,12,8,9,5,23.72,87,11,True,77.62,False,0,0,0,Ready for Home,20.697386,6
CUST004345,31,Salaried,74207,Nagpur,Tier 2,752,True,268575,48,20,51,1,7.54,98,19,False,86.76,False,0,0,0,Ready for Home,24.68312,7
CUST004346,42,Self-Employed,118842,Lucknow,Tier 2,728,True,186360,18,25,45,1,8.71,60,5,False,81.03,True,4630259,180,15,Ready for Home,38.60934,9
CUST004347,23,Salaried,32205,Jaipur,Tier 2,729,True,158698,18,43,49,2,27.38,100,17,False,47.37,False,0,0,0,Medium Potential,12.899664,3
CUST004350,46,Self-Employed,116577,Lucknow,Tier 2,727,True,358584,48,7,65,2,6.41,58,6,True,91.61,False,0,0,0,Ready for Home,31.583578,8
CUST004351,42,Salaried,66742,Mumbai,Tier 1,808,True,140927,60,29,60,0,3.52,70,2,False,82.78,True,1781257,120,3,Ready for Home,43.688282,9
CUST004353,35,Self-Employed,58290,Jaipur,Tier 2,665,True,162785,36,32,24,1,7.76,100,13,True,89.84,False,0,0,0,Ready for Home,16.426432,4
CUST004354,34,Self-Employed,57450,Hyderabad,Tier 1,706,True,144960,24,16,42,1,10.51,91,22,False,68.26,False,0,0,0,High Potential,17.24971,4
CUST004355,41,Self-Employed,94098,Chennai,Tier 1,754,True,210795,24,6,78,1,9.33,74,9,True,100.0,False,0,0,0,Ready for Home,24.894281,7
CUST004356,30,Self-Employed,62856,Bangalore,Tier 1,731,True,115989,12,13,51,3,15.38,88,12,False,78.09,False,0,0,0,Ready for Home,7.7591887,1
CUST004357,39,Self-Employed,105794,Chandigarh,Tier 3,746,True,338722,36,31,60,0,8.89,68,7,False,61.4,True,2719938,300,19,High Potential,38.057835,9
CUST004360,31,Self-Employed,109730,Nashik,Tier 3,707,True,339470,12,12,30,0,25.78,100,11,False,73.92,True,3801611,180,5,Ready for Home,43.432846,9
CUST004361,38,Salaried,46428,Rajkot,Tier 3,719,True,173690,12,7,37,5,31.18,74,16,False,55.18,False,0,0,0,High Potential,14.6608095,3
CUST004362,29,Salaried,40972,Bhopal,Tier 3,717,True,141207,60,41,46,4,5.74,84,12,False,43.87,False,0,0,0,Medium Potential,7.549528,1
CUST004363,27,Salaried,55655,Rajkot,Tier 3,718,True,217513,24,27,40,1,16.28,100,13,False,45.26,False,0,0,0,Medium Potential,9.318012,2
CUST004365,45,Self-Employed,111933,Coimbatore,Tier 2,790,True,523185,36,12,67,0,12.98,68,4,True,96.93,False,0,0,0,Ready for Home,20.398006,5
CUST004368,48,Salaried,99993,Delhi,Tier 1,758,True,224195,12,31,72,0,18.68,58,8,False,69.13,False,0,0,0,High Potential,21.722916,6
CUST004369,30,Salaried,64614,Coimbatore,Tier 2,748,True,104590,24,45,53,0,6.74,89,11,True,77.61,False,0,0,0,Ready for Home,29.756727,7
CUST004370,35,Salaried,93415,Hyderabad,Tier 1,735,True,418430,12,45,73,0,37.33,91,16,False,66.58,True,1999488,180,23,High Potential,18.611738,5
CUST004372,33,Salaried,54568,Delhi,Tier 1,745,True,255607,24,20,58,1,19.52,91,13,False,78.48,False,0,0,0,Ready for Home,26.065693,7
CUST004373,34,Salaried,52155,Delhi,Tier 1,738,True,110603,48,31,58,0,4.42,73,13,False,73.19,False,0,0,0,Ready for Home,29.588165,7
CUST004374,41,Self-Employed,130691,Delhi,Tier 1,712,True,199476,36,44,46,0,4.24,100,18,False,97.91,False,0,0,0,Ready for Home,33.409245,8
CUST004375,53,Salaried,89478,Chennai,Tier 1,850,True,266741,12,45,94,0,24.84,61,6,False,85.29,True,1814624,240,2,Ready for Home,63.842422,10
CUST004376,41,Self-Employed,50070,Nagpur,Tier 2,761,True,185491,36,21,68,0,10.29,67,5,False,88.06,False,0,0,0,Ready for Home,35.138676,8
CUST004377,41,Salaried,70391,Pune,Tier 1,793,True,150325,24,36,84,0,8.9,64,3,False,88.03,False,0,0,0,Ready for Home,18.878742,5
CUST004378,33,Salaried,66607,Pune,Tier 1,690,True,201620,24,46,35,0,12.61,100,16,False,72.51,False,0,0,0,Ready for Home,23.476368,6
CUST004379,29,Salaried,46672,Mysore,Tier 3,747,True,127227,18,47,54,1,15.14,100,12,False,52.48,False,0,0,0,High Potential,18.287342,5
CUST004380,27,Self-Employed,70062,Chennai,Tier 1,638,True,313694,36,24,13,0,12.44,77,13,False,54.42,True,1969756,180,6,High Potential,38.223896,9
CUST004381,23,Self-Employed,25000,Nashik,Tier 3,683,True,120795,60,16,42,2,8.05,100,16,False,29.15,False,0,0,0,Low Intent,8.795299,2
CUST004383,49,Self-Employed,146832,Kochi,Tier 2,742,True,200505,60,36,52,5,2.28,58,6,False,43.59,False,0,0,0,Medium Potential,15.915638,4
CUST004384,30,Salaried,41675,Nagpur,Tier 2,713,True,188268,48,23,44,2,9.41,100,11,False,57.03,False,0,0,0,High Potential,13.426156,3
CUST004385,41,Salaried,85797,Coimbatore,Tier 2,721,True,305027,60,29,41,0,5.93,84,14,False,98.67,True,4146572,300,20,Ready for Home,44.39756,9
CUST004386,32,Self-Employed,119230,Coimbatore,Tier 2,721,True,125619,48,32,38,2,2.19,56,3,False,74.93,True,3571619,300,13,Ready for Home,65.98041,10
CUST004388,27,Salaried,29949,Chandigarh,Tier 3,690,True,113867,48,37,22,1,7.92,91,19,False,17.33,False,0,0,0,Low Intent,25.045704,7
CUST004389,23,Salaried,41998,Rajkot,Tier 3,686,True,193422,12,27,30,0,38.38,100,14,False,21.76,False,0,0,0,Low Intent,3.2634206,1
CUST004390,29,Salaried,34636,Guwahati,Tier 3,795,True,113964,12,18,67,0,27.42,79,16,False,44.75,False,0,0,0,Medium Potential,16.719685,4
CUST004391,25,Self-Employed,26386,Coimbatore,Tier 2,618,True,127718,12,19,0,1,40.34,76,17,False,25.38,False,0,0,0,Low Intent,4.45562,1
CUST004392,23,Salaried,25000,Mysore,Tier 3,661,True,103519,24,21,15,0,17.25,78,22,False,34.95,False,0,0,0,Medium Potential,4.5314164,1
CUST004393,35,Salaried,78652,Rajkot,Tier 3,697,True,313191,60,36,35,2,6.64,96,13,False,58.26,False,0,0,0,High Potential,10.356855,2
CUST004394,36,Salaried,59465,Hyderabad,Tier 1,615,True,124554,12,25,0,0,17.45,60,5,True,82.92,False,0,0,0,Ready for Home,8.897541,2
CUST004395,27,Salaried,25000,Nashik,Tier 3,667,True,121402,24,30,26,4,20.23,100,12,False,29.24,False,0,0,0,Low Intent,6.881822,1
CUST004396,41,Salaried,77366,Nashik,Tier 3,821,True,111290,36,14,79,1,4.0,76,23,False,67.64,False,0,0,0,High Potential,16.655653,4
CUST004397,52,Self-Employed,118696,Jaipur,Tier 2,766,True,376599,36,26,62,0,8.81,78,11,False,69.91,False,0,0,0,High Potential,17.05861,4
CUST004398,31,Self-Employed,52281,Delhi,Tier 1,643,True,231749,24,10,14,0,18.47,100,13,False,69.9,False,0,0,0,High Potential,14.624816,3
CUST004400,37,Salaried,88863,Delhi,Tier 1,689,True,234257,24,13,40,3,10.98,75,13,False,69.7,False,0,0,0,High Potential,18.824795,5
CUST004401,29,Salaried,48540,Nashik,Tier 3,709,True,198880,12,29,35,5,34.14,70,9,False,29.54,False,0,0,0,Low Intent,6.115839,1
CUST004402,41,Salaried,60191,Chennai,Tier 1,784,True,181095,48,33,76,0,6.27,79,12,False,77.85,False,0,0,0,Ready for Home,37.244923,8
CUST004403,27,Salaried,45960,Indore,Tier 2,692,True,173781,18,16,38,2,21.01,100,19,False,42.45,True,596536,240,4,Medium Potential,33.356224,8
CUST004404,35,Self-Employed,59135,Mumbai,Tier 1,789,True,254119,12,17,67,1,35.81,64,4,False,85.05,False,0,0,0,Ready for Home,17.02784,4
CUST004405,31,Self-Employed,55404,Nagpur,Tier 2,672,True,152167,18,19,28,3,15.26,100,18,False,73.23,True,972367,300,14,Ready for Home,36.583073,8
CUST004406,28,Salaried,29412,Chennai,Tier 1,713,True,101139,60,17,32,1,5.73,77,9,False,54.58,False,0,0,0,High Potential,6.1121926,1
CUST004408,41,Salaried,87862,Delhi,Tier 1,707,True,305423,60,7,44,0,5.79,75,17,False,94.68,False,0,0,0,Ready for Home,22.732868,6
CUST004410,33,Salaried,33119,Kochi,Tier 2,700,True,128757,36,7,40,1,10.8,80,17,False,60.21,False,0,0,0,High Potential,13.723633,3
CUST004412,37,Salaried,59864,Bangalore,Tier 1,702,True,255009,36,32,59,5,11.83,93,17,False,68.09,False,0,0,0,High Potential,35.9758,8
CUST004413,31,Salaried,27100,Jaipur,Tier 2,712,True,111881,18,18,45,1,22.94,83,18,False,60.69,True,990749,180,12,High Potential,21.901733,6
CUST004415,31,Salaried,55966,Lucknow,Tier 2,746,True,152999,60,31,54,0,4.56,54,8,False,59.17,False,0,0,0,High Potential,28.255167,7
CUST004416,37,Salaried,58905,Chandigarh,Tier 3,732,True,289534,24,38,55,5,20.48,99,16,True,76.6,False,0,0,0,Ready for Home,18.184189,5
CUST004417,27,Salaried,39907,Pune,Tier 1,749,True,122807,18,39,67,0,17.1,90,15,False,63.89,True,1697705,240,15,High Potential,40.498756,9
CUST004419,30,Salaried,71927,Mumbai,Tier 1,724,True,235408,48,28,29,0,6.82,67,9,False,73.83,True,3973860,300,8,Ready for Home,50.769062,10
CUST004420,32,Salaried,53890,Chennai,Tier 1,803,True,115828,48,15,89,0,4.48,87,23,False,100.0,True,3217659,180,18,Ready for Home,58.190346,10
CUST004421,31,Salaried,73806,Mysore,Tier 3,717,True,166925,24,11,43,4,9.42,89,17,False,54.68,False,0,0,0,High Potential,21.96405,6
CUST004422,50,Salaried,68111,Jaipur,Tier 2,694,True,312689,18,18,43,0,25.5,76,8,False,38.67,False,0,0,0,Medium Potential,16.945951,4
CUST004426,23,Salaried,50616,Indore,Tier 2,664,True,242874,24,24,47,3,19.99,96,16,False,54.69,False,0,0,0,High Potential,19.897793,5
CUST004427,43,Self-Employed,87947,Chandigarh,Tier 3,732,True,106496,18,26,35,1,6.73,62,7,False,68.44,True,1443407,240,11,High Potential,67.84037,10
CUST004428,34,Salaried,82593,Nashik,Tier 3,696,True,120576,60,35,52,0,2.43,84,10,False,56.56,False,0,0,0,High Potential,25.986418,7
CUST004429,38,Self-Employed,42017,Mysore,Tier 3,713,True,107539,48,9,31,0,5.33,100,13,False,50.44,False,0,0,0,High Potential,6.6755533,1
CUST004431,25,Salaried,25000,Nagpur,Tier 2,636,True,100430,24,32,18,1,16.74,72,14,False,40.18,False,0,0,0,Medium Potential,14.382045,3
CUST004432,26,Salaried,44374,Delhi,Tier 1,610,True,203697,24,19,24,1,19.13,80,13,False,30.64,False,0,0,0,Medium Potential,8.896183,2
CUST004433,34,Salaried,46225,Lucknow,Tier 2,715,True,190029,12,19,50,0,34.26,86,12,False,43.63,False,0,0,0,Medium Potential,10.352095,2
CUST004435,26,Salaried,25000,Indore,Tier 2,728,True,109919,36,16,63,1,12.21,100,14,False,68.7,True,1306355,180,2,High Potential,40.71042,9
CUST004436,27,Salaried,25000,Pune,Tier 1,677,True,105770,60,28,32,0,7.05,98,21,False,18.24,False,0,0,0,Low Intent,14.28974,3
CUST004437,33,Salaried,59042,Hyderabad,Tier 1,764,True,109373,48,29,68,0,3.86,100,13,False,85.56,False,0,0,0,Ready for Home,38.35282,9
CUST004438,46,Salaried,111091,Pune,Tier 1,758,True,230896,18,44,63,0,11.55,55,8,True,64.81,True,2406754,120,20,High Potential,71.57722,10
CUST004439,23,Salaried,59810,Nagpur,Tier 2,808,True,235978,18,33,91,0,21.92,97,14,False,42.51,False,0,0,0,Medium Potential,14.692016,3
CUST004440,34,Salaried,46821,Rajkot,Tier 3,686,True,127545,48,28,41,1,5.68,86,17,False,44.11,True,1855598,180,10,Medium Potential,12.376328,3
CUST004441,23,Salaried,44310,Bhopal,Tier 3,751,True,128428,36,33,56,0,8.05,99,15,False,40.2,False,0,0,0,Medium Potential,12.160273,3
CUST004442,33,Salaried,38294,Chandigarh,Tier 3,731,True,182223,60,12,44,2,7.93,84,12,False,66.09,True,2122841,180,2,High Potential,43.988625,9
CUST004443,26,Self-Employed,35267,Kochi,Tier 2,685,True,159814,18,39,36,1,25.18,89,11,False,33.01,False,0,0,0,Medium Potential,16.850273,4
CUST004444,26,Salaried,25000,Chandigarh,Tier 3,750,True,119016,60,37,63,0,7.93,83,23,False,42.11,False,0,0,0,Medium Potential,25.999672,7
CUST004445,33,Salaried,81135,Nagpur,Tier 2,735,True,364507,48,34,46,0,9.36,93,22,False,92.22,False,0,0,0,Ready for Home,28.87229,7
CUST004447,28,Salaried,47983,Kochi,Tier 2,692,True,228648,24,30,32,1,19.85,54,5,False,56.78,False,0,0,0,High Potential,10.746219,2
CUST004448,39,Salaried,67428,Chennai,Tier 1,820,True,234769,48,38,100,0,7.25,100,12,False,100.0,True,1261209,240,3,Ready for Home,41.14197,9
CUST004449,27,Salaried,31747,Rajkot,Tier 3,709,True,158620,60,37,51,0,8.33,95,13,False,12.43,False,0,0,0,Low Intent,14.473425,3
CUST004450,32,Salaried,63535,Indore,Tier 2,703,True,276807,24,46,26,2,18.15,98,20,False,43.46,False,0,0,0,Medium Potential,22.72938,6
CUST004451,28,Salaried,25000,Mysore,Tier 3,704,True,120461,60,11,44,2,8.03,97,16,False,22.61,False,0,0,0,Low Intent,15.324203,4
CUST004452,49,Salaried,92650,Bhopal,Tier 3,763,True,120064,36,10,47,5,3.6,69,4,True,58.82,True,1045100,180,16,High Potential,35.704353,8
CUST004455,39,Salaried,70300,Delhi,Tier 1,696,True,326030,12,38,33,1,38.65,45,10,False,39.31,False,0,0,0,Medium Potential,17.781248,5
CUST004457,37,Self-Employed,64611,Pune,Tier 1,740,True,212412,18,20,60,0,18.26,72,17,False,77.77,False,0,0,0,Ready for Home,27.589617,7
CUST004458,32,Self-Employed,25000,Nashik,Tier 3,634,True,110723,18,10,18,2,24.61,98,11,False,38.43,False,0,0,0,Medium Potential,24.129744,6
CUST004461,38,Salaried,75238,Indore,Tier 2,729,True,207742,24,34,33,0,11.5,95,16,False,69.27,False,0,0,0,High Potential,26.324276,7
CUST004462,27,Self-Employed,56730,Chennai,Tier 1,745,True,202005,60,42,56,0,5.93,96,12,False,45.04,False,0,0,0,Medium Potential,19.640118,5
CUST004463,34,Salaried,46773,Jaipur,Tier 2,755,True,158359,18,13,73,1,18.81,76,15,False,80.88,False,0,0,0,Ready for Home,19.670465,5
CUST004464,35,Salaried,58042,Lucknow,Tier 2,813,True,113740,18,29,72,0,10.89,77,22,False,73.98,False,0,0,0,Ready for Home,25.437927,7
CUST004466,39,Salaried,58900,Nagpur,Tier 2,743,True,104504,48,8,49,4,3.7,100,22,False,81.73,False,0,0,0,Ready for Home,10.061221,2
CUST004468,24,Self-Employed,25000,Rajkot,Tier 3,623,True,105738,48,39,0,5,8.81,100,19,True,53.83,False,0,0,0,High Potential,7.1115046,1
CUST004471,43,Self-Employed,144359,Mumbai,Tier 1,783,True,598902,18,18,86,0,23.05,78,17,False,100.0,False,0,0,0,Ready for Home,31.247547,8
CUST004472,42,Salaried,72480,Indore,Tier 2,779,True,238799,36,11,58,1,9.15,56,7,False,71.68,False,0,0,0,Ready for Home,26.978031,7
CUST004474,23,Salaried,25307,Mysore,Tier 3,645,True,103883,12,41,26,3,34.21,92,20,False,10.97,False,0,0,0,Low Intent,3.030755,1
CUST004475,33,Salaried,31562,Kochi,Tier 2,667,True,122086,36,35,34,0,10.74,100,9,False,51.72,False,0,0,0,High Potential,25.991714,7
CUST004476,32,Salaried,42714,Nashik,Tier 3,757,True,182618,24,47,65,0,17.81,93,15,False,59.81,False,0,0,0,High Potential,16.01249,4
CUST004478,39,Salaried,68048,Mysore,Tier 3,751,True,250520,12,16,53,0,30.68,95,16,False,31.41,False,0,0,0,Medium Potential,12.977632,3
CUST004480,32,Salaried,46192,Rajkot,Tier 3,687,True,164897,36,37,26,0,9.92,85,10,False,40.88,False,0,0,0,Medium Potential,21.020826,6
CUST004481,29,Salaried,35087,Bhopal,Tier 3,677,True,101041,24,41,54,0,12.0,94,21,False,23.37,False,0,0,0,Low Intent,10.814389,2
CUST004483,33,Self-Employed,106395,Bhopal,Tier 3,762,True,229897,24,7,56,5,9.0,89,20,True,80.69,False,0,0,0,Ready for Home,17.234226,4
CUST004484,24,Salaried,46841,Bhopal,Tier 3,750,True,124935,60,39,68,0,4.45,98,10,False,49.39,False,0,0,0,Medium Potential,13.979062,3
CUST004487,25,Salaried,25000,Nagpur,Tier 2,683,True,116060,24,45,35,2,19.34,95,16,False,56.14,False,0,0,0,High Potential,15.558517,4
CUST004488,29,Salaried,61792,Hyderabad,Tier 1,600,True,104915,60,24,9,5,2.83,93,10,False,46.3,False,0,0,0,Medium Potential,13.342402,3
CUST004489,31,Salaried,79617,Mumbai,Tier 1,755,True,374235,36,43,47,1,13.06,100,11,True,100.0,False,0,0,0,Ready for Home,11.379043,2
CUST004491,29,Self-Employed,70724,Lucknow,Tier 2,777,True,198274,12,36,77,0,23.36,59,6,False,72.91,False,0,0,0,Ready for Home,22.3087,6
CUST004492,34,Salaried,80105,Lucknow,Tier 2,681,True,185286,24,35,29,0,9.64,91,8,False,80.83,True,2151776,300,6,Ready for Home,46.969776,9
CUST004494,39,Salaried,64068,Mumbai,Tier 1,737,True,283604,24,12,69,0,18.44,88,17,False,97.17,True,3697720,240,3,Ready for Home,55.205364,10
CUST004495,45,Self-Employed,98770,Bangalore,Tier 1,809,True,119005,36,33,100,0,3.35,68,4,False,100.0,False,0,0,0,Ready for Home,27.261639,7
CUST004497,37,Salaried,61580,Nashik,Tier 3,727,True,243793,24,40,58,0,16.5,78,9,False,96.0,False,0,0,0,Ready for Home,19.638287,5
CUST004499,33,Self-Employed,25470,Jaipur,Tier 2,641,True,125134,12,43,19,1,40.94,100,11,False,26.19,False,0,0,0,Low Intent,4.586532,1
CUST004500,40,Salaried,91116,Mumbai,Tier 1,752,True,232501,48,34,72,0,5.32,70,5,False,100.0,True,4014930,120,10,Ready for Home,57.63625,10
CUST004502,47,Self-Employed,139007,Hyderabad,Tier 1,769,True,369733,60,15,63,0,4.43,50,5,False,49.49,False,0,0,0,Medium Potential,22.439835,6
CUST004503,35,Self-Employed,90822,Pune,Tier 1,688,True,333448,48,43,7,0,7.65,80,14,False,81.97,False,0,0,0,Ready for Home,24.01703,6
CUST004504,46,Self-Employed,124724,Indore,Tier 2,693,True,154660,18,11,41,2,6.89,61,8,True,83.48,True,1482316,300,18,Ready for Home,53.638966,10
